userId,movieId,rating,timestamp
72552,122896,4.0,1559898374
10919,122916,4.0,1545452240
86697,109487,3.5,1571773469
135672,80026,2.5,1568875347
48276,122912,4.0,1546918659
19247,109187,3.0,1486392065
91338,122904,3.0,1483378705
5860,79800,2.0,1365642784
160247,109487,5.0,1543773658
66829,80166,3.5,1469120881
41939,122910,4.0,1556026351
51716,109374,5.0,1518379550
65364,122886,1.0,1514843158
36617,79132,2.5,1445097513
161611,122916,3.5,1546563933
114189,122912,4.5,1533048905
26505,79695,3.5,1510182806
162501,122886,4.5,1469587918
12301,122904,4.5,1534190315
86613,79132,5.0,1455005880
131800,122922,0.5,1526741520
5795,79132,4.0,1542728030
19361,122920,4.5,1573512289
68005,122912,4.5,1558075260
142542,79592,3.5,1290271286
95059,122920,4.0,1564149088
3223,79132,3.5,1442143221
98956,79132,4.5,1424838245
156934,79702,4.5,1487378095
66315,122912,3.5,1531763193
130145,79428,1.5,1304473246
102778,122900,4.5,1465622564
61809,79428,3.5,1547988670
58268,109374,3.0,1519249192
41606,79132,4.5,1422985180
55838,79132,4.5,1441597811
127293,122918,5.0,1533411334
31724,109487,5.0,1461087971
145989,79590,2.0,1490039535
101004,122922,0.5,1506241644
80221,79132,4.0,1565313603
4709,79132,4.5,1282414885
59333,79702,3.0,1445580494
11599,79553,4.5,1525339827
46164,79132,4.5,1328141067
52744,79132,5.0,1507487931
94853,123159,1.0,1441390913
126477,122906,4.0,1526786598
12244,79132,4.0,1445039627
90201,79132,2.0,1480297484
548,79879,3.0,1431644970
37635,79695,3.0,1451698641
30391,109187,3.5,1454463129
160069,79293,3.0,1525503277
156039,109374,4.5,1558141318
63066,79132,3.0,1539799215
46114,79132,5.0,1465390326
110877,122886,3.0,1570289539
157804,79879,2.5,1551522246
49314,79357,3.5,1484873911
160248,80219,0.5,1507884399
42664,79132,4.0,1519329031
47627,122920,4.5,1557634373
32668,122900,3.5,1524335650
51328,122904,3.0,1536090334
152876,109487,3.5,1440273399
154683,122886,2.5,1451250694
70085,79132,3.5,1302201730
73514,79572,4.0,1552809229
145481,79695,3.0,1446715561
147676,79132,3.5,1533340781
99476,109374,4.0,1467896955
40265,122910,3.0,1565580665
73900,123188,3.0,1496365714
87441,122886,3.5,1515944892
98526,79293,3.5,1292760688
29542,122920,3.5,1552381285
114444,122886,3.5,1501856141
76474,122886,4.0,1564435298
94543,79132,5.0,1529257267
108875,122922,5.0,1540351256
134386,122918,3.0,1503278500
97462,79224,3.5,1568035743
97890,122918,5.0,1528936083
102687,79702,3.5,1436380822
19764,122918,5.0,1515490789
144388,79132,4.0,1512791322
29403,122886,0.5,1503391788
136652,79132,5.0,1291171485
65674,79132,4.0,1549420343
23675,109487,4.5,1545469056
60499,122922,4.5,1502973941
76950,109372,3.0,1446742721
146132,122906,5.0,1565919807
59018,122926,4.5,1553156962
118719,79132,4.5,1313371738
127668,122888,2.5,1495416238
151650,109487,5.0,1493579782
149329,79592,4.0,1446875042
157593,109374,4.0,1451013185
53838,79132,4.0,1389708693
144312,79132,3.0,1432155164
132017,122920,3.5,1498268654
135904,79132,5.0,1447319787
51087,79695,3.0,1443922049
158251,109487,3.0,1503047917
20642,79132,4.5,1519750996
153502,122920,3.5,1484121775
62233,79132,4.5,1388282861
117031,122892,2.5,1555878900
129516,79132,5.0,1548306268
122383,79132,4.0,1440805604
16164,79132,5.0,1555549423
99111,109487,5.0,1568884111
100881,79132,2.5,1451875086
137149,109243,1.0,1399746594
33521,122900,3.0,1464026410
101222,122904,4.5,1457309553
30306,79132,5.0,1348714133
111851,79695,4.0,1519574635
124482,80219,2.5,1548603824
22852,109487,4.5,1442414680
117747,122918,2.0,1524569252
133374,122920,2.0,1554877479
104997,109072,2.5,1467605517
42003,109487,5.0,1545750935
146971,122892,4.0,1488481252
85671,122904,5.0,1547119430
145099,122886,4.0,1462485983
50085,109374,5.0,1476175916
105308,109374,4.5,1487545220
142793,80269,0.5,1486721258
78241,79139,4.0,1429894215
78266,79132,4.0,1504662775
140247,109372,2.5,1440552736
86462,122886,3.5,1500226893
52332,122904,4.5,1528814699
112989,122886,2.0,1560887615
13916,122926,4.0,1530399325
143273,79702,5.0,1497483359
133057,79357,4.0,1499785674
78234,122924,3.5,1508808018
141877,122900,4.0,1463288634
15904,79132,4.5,1567351310
135501,122912,5.0,1546711032
9854,122886,3.0,1440855707
81831,109243,3.0,1533424162
130886,122924,3.0,1538853379
103013,122920,3.5,1468078685
29454,109487,5.0,1453954561
107379,109187,4.5,1406433345
82607,122886,1.5,1539127801
13271,122904,4.5,1497271546
38543,122898,2.5,1522195435
75483,79132,2.5,1439752261
118016,79132,4.0,1448220102
98428,122918,4.0,1559439706
72954,79293,3.5,1470513283
97797,79132,3.0,1401888922
154088,79333,5.0,1355592215
68934,122886,1.0,1504030382
134109,79599,1.5,1283615795
39415,79132,3.0,1295499480
106616,122892,5.0,1512788312
16537,79132,4.5,1569200608
160243,122900,3.0,1562865105
46823,79132,3.0,1459213659
69292,79132,0.5,1452407429
106517,109487,4.0,1451815493
98847,109487,5.0,1485124190
41668,122920,4.5,1483227174
1920,79185,3.5,1551670124
140667,79702,4.0,1511237806
161460,79695,5.0,1550795836
142265,122916,4.5,1573556912
17022,122890,4.0,1466944383
64458,122918,4.0,1528393323
91693,109487,5.0,1500150605
156927,122912,4.0,1564088229
64171,122886,4.0,1484736914
132596,122920,4.5,1525049771
139232,79702,4.0,1351987928
61248,122924,2.5,1465481659
34256,79132,4.5,1379777301
141427,122890,4.0,1565368089
83814,122914,4.0,1556816159
38392,109374,4.0,1441401295
162424,122904,4.0,1531761457
124381,79132,5.0,1450597466
2207,79132,4.0,1528525363
24911,79293,3.5,1530971635
138377,122904,2.5,1491278174
56238,109374,4.0,1421074020
86061,79695,3.0,1296855580
20966,122886,5.0,1558832137
86286,109487,1.5,1545533314
27787,122886,4.0,1520767209
95836,122920,5.0,1479626187
148746,79132,4.5,1279553550
114156,79132,5.0,1446909451
148824,122886,3.0,1461906631
8565,122906,4.0,1564981461
144066,122904,2.0,1469799838
92284,122892,5.0,1548605082
111392,122916,4.5,1549641250
61803,122920,3.5,1484837713
97505,109487,4.5,1457840524
146103,122916,4.0,1568474656
86780,79132,5.0,1537386939
111594,122920,4.0,1493522318
39652,122922,5.0,1533068648
159215,109374,2.0,1543708746
104267,79592,5.0,1488070691
73949,79132,4.5,1367008267
47427,109487,1.0,1474233267
47698,79132,2.5,1555232122
44941,79132,5.0,1359165936
77838,122918,3.0,1506796643
10366,79132,4.0,1505273890
33294,79357,4.0,1329636887
116455,122924,3.0,1496134808
148923,79132,5.0,1571249975
46597,79357,5.0,1505938967
142815,122918,4.0,1532985789
119503,122912,4.0,1571761804
7343,79702,4.0,1298527849
56527,122886,3.0,1508201648
8701,109487,4.0,1547832417
47192,122920,3.0,1481365638
15764,122900,3.5,1447185215
82187,80204,4.0,1303529699
36982,80241,2.5,1291314242
77561,109483,3.0,1462476239
72210,122918,4.0,1514657189
153490,122912,5.0,1535135572
58860,122918,3.5,1563493470
84956,122920,5.0,1545507171
70560,79132,4.5,1522543507
107945,79132,3.5,1548670538
67776,122926,4.0,1558737703
33913,109487,4.5,1460991700
129892,122922,2.5,1537832945
152251,109374,5.0,1446627796
139723,122892,3.5,1555211435
31834,79132,3.5,1455855897
94893,79132,4.5,1478178577
14914,122920,3.5,1478777082
68249,122920,4.0,1464247150
84137,79132,5.0,1442100939
97462,122904,5.0,1565957556
87558,122886,4.5,1486281439
144209,122904,4.0,1573146923
15819,122906,3.5,1557753044
128337,109487,4.0,1557658821
102530,79132,5.0,1445356482
128569,122922,1.0,1502813058
41980,79132,4.0,1481526109
136262,79134,4.5,1430446201
114729,122912,5.0,1557882307
40581,79357,3.5,1435602842
16540,109487,5.0,1572356190
15560,79139,3.0,1328039288
146006,79132,5.0,1496926990
91726,122900,1.0,1520896680
27340,122920,5.0,1567114972
34987,109383,2.5,1393199736
16310,109487,2.0,1428958291
12179,79132,5.0,1528993647
43207,122892,4.5,1518050721
53741,79293,5.0,1538329725
122652,79132,3.5,1439824287
7402,122904,5.0,1532299176
117090,109487,3.5,1473193823
18683,79139,3.0,1492104365
144561,122916,2.5,1525724297
121473,79592,3.0,1497134106
65270,79695,2.0,1491235753
88327,109374,3.0,1574138438
5694,109420,2.5,1468943532
154997,79590,3.0,1364052624
78566,122904,1.5,1464174760
56551,122904,3.5,1545658812
541,79224,3.0,1542827243
125342,122922,3.5,1499847929
123976,79987,3.5,1318157191
102072,122890,3.0,1499683977
73059,122926,4.5,1513826076
65094,79132,3.5,1342123023
154285,122920,4.5,1507352165
21101,122916,4.5,1524968951
40511,122920,3.5,1504119075
69811,122900,3.5,1487989138
93848,79139,3.0,1471867462
50137,109487,4.0,1479935716
25674,122886,4.5,1454214689
157494,80219,4.0,1420832788
24684,122912,4.0,1573420429
151408,79139,0.5,1499612842
136617,122886,4.5,1447582681
137023,122886,4.0,1471406659
80706,79293,2.5,1388147780
132082,79276,3.0,1429114596
114894,122910,4.0,1554071527
58885,79293,3.0,1532204245
79501,79357,3.5,1551056614
44194,79897,4.0,1539207172
46821,122920,4.5,1510787953
129440,79139,4.5,1463365535
14400,122918,3.5,1506262931
91022,109487,4.0,1436389687
30660,109487,5.0,1425817156
156604,122896,3.5,1528526341
26553,79702,5.0,1329776833
39259,122920,3.5,1465767009
153276,122902,1.0,1530916225
33623,122922,4.0,1490380300
23857,109487,3.0,1456607915
137150,79139,3.0,1478979561
25596,109487,1.5,1438035475
76758,122896,4.0,1529640349
31520,79132,5.0,1405498191
6964,122904,3.0,1458601926
61189,122900,4.0,1465097568
161265,79132,3.5,1552682129
46351,122926,2.5,1501265957
140064,122904,4.5,1485701555
121770,122926,4.0,1499694419
157628,122904,3.5,1503923079
130340,79695,2.5,1494369957
20672,79132,3.5,1294349983
95737,122886,2.0,1518498411
85172,122922,5.0,1573580906
47277,80166,4.0,1564977859
69129,122900,3.0,1541833706
106680,122900,3.5,1550215147
141334,122904,4.0,1491847227
35753,122912,4.0,1530446838
118056,122900,4.0,1466625826
90785,79592,3.5,1437248945
19374,79132,4.0,1296966012
33455,79132,3.0,1464561425
26575,109487,5.0,1441570449
33328,79850,3.0,1365121370
72228,79695,0.5,1281763261
145322,79132,5.0,1569553119
84878,122926,4.0,1564446792
34786,79879,1.5,1502843513
36050,122916,4.0,1529759476
132069,109487,2.5,1478447689
120563,122920,4.0,1494388357
113861,122916,4.0,1559480350
74316,109487,2.0,1483226774
104844,122904,4.0,1542513708
115974,122916,4.5,1525977479
77380,122892,4.0,1522717728
149264,79132,4.0,1488678123
65750,122924,2.5,1467248075
132657,109374,3.5,1492306588
152994,79224,3.5,1297344031
91338,79720,3.5,1299155860
27266,109374,2.5,1417851479
26928,79428,2.5,1435067618
154678,79132,4.0,1542863945
97933,79720,3.5,1291849305
118390,80219,3.0,1441346016
154173,122920,5.0,1477912264
98001,109472,2.5,1512509184
11018,79132,3.0,1407564280
104791,79132,4.5,1332733591
84683,122916,4.5,1546271277
129990,122918,5.0,1543552088
10967,79132,4.0,1286893249
101897,109374,3.5,1451066646
24780,109374,4.0,1471359865
160007,122920,4.5,1463655056
103232,122916,3.0,1570120446
66058,79702,5.0,1351371824
88624,79592,3.0,1538016446
34071,122906,2.5,1547979732
109253,122918,4.0,1563512385
49083,109487,4.0,1547248192
30863,79242,3.5,1483828844
57908,122900,4.0,1571069962
72650,122900,3.5,1447949903
86970,122892,1.5,1481099691
54591,122886,2.0,1459110893
159498,122914,5.0,1565689343
156361,79357,5.0,1291908076
111038,80166,3.0,1447175477
69966,122920,4.0,1471379911
85798,109374,4.0,1462762016
72315,79651,3.5,1497376304
56282,122922,2.5,1517267491
162485,79592,4.5,1339960489
37713,79242,3.5,1346239965
58885,79333,3.5,1532204242
6467,79185,2.5,1484354452
64589,79132,4.0,1467486355
135896,79132,3.5,1287341171
75114,109374,4.5,1509618750
87025,79132,4.0,1287626046
54489,79132,4.0,1292728776
91716,122922,3.0,1478999041
11524,79132,5.0,1410643603
155977,79695,4.0,1424140676
44670,79139,4.0,1460617942
57274,79132,5.0,1544233631
130117,122914,2.0,1563155848
144240,79132,4.0,1436469124
148740,79287,2.0,1308351729
70576,79132,5.0,1464127804
114449,122906,3.0,1562206564
13229,122886,3.5,1536175930
55098,79897,4.0,1489659541
131204,109487,3.5,1536154378
54574,79720,3.0,1290429346
36476,80241,2.5,1449955409
2332,79796,3.0,1415649728
72315,122906,3.5,1535602365
117543,109374,2.0,1546881483
119145,79132,4.0,1431544290
105474,122916,5.0,1540944866
24615,122916,4.0,1524496143
29056,109487,4.5,1441479978
34071,79318,4.5,1321664645
92284,122914,5.0,1549145800
133040,79132,3.5,1456786147
126274,79702,5.0,1513357722
9090,122922,4.0,1480890924
113226,109072,2.0,1427055115
88599,122916,1.5,1562943296
18959,79428,3.5,1480371397
139524,79132,5.0,1549553126
126121,122886,3.0,1542186601
125204,109487,3.0,1448367038
51301,122886,4.0,1477163098
42727,109374,4.5,1457814916
7268,122904,4.0,1540420266
148695,79185,2.5,1500351229
73365,122904,5.0,1520897244
161305,79132,4.5,1512976270
42597,109374,4.0,1427786907
66349,122916,3.5,1527443026
141226,109487,3.5,1507532448
22101,79293,3.0,1478366123
86970,79132,3.5,1481098817
155605,122906,3.5,1548466386
37448,79139,1.5,1524327172
144768,109487,4.0,1473154357
66448,79132,4.5,1491500977
34072,109374,3.5,1535020470
70876,79132,3.5,1447147611
57329,122914,2.0,1561294976
110586,122912,4.0,1549781726
87688,79428,3.0,1557091621
160007,122912,4.5,1526162053
5065,122916,4.0,1527153464
10156,122904,4.0,1460862443
18265,79695,3.0,1438811194
123778,122892,4.0,1459601316
43955,109374,4.0,1446898518
29631,109487,4.0,1560303554
134408,79242,3.0,1437925005
129892,122892,1.5,1537833002
93936,122904,3.0,1467402943
64984,79132,4.0,1504452431
90908,109487,4.5,1433504136
152909,79695,3.0,1296099616
99821,109374,4.0,1439782705
141236,79185,3.5,1280000936
135124,122912,5.0,1531973514
156480,79800,3.5,1329694084
15796,122886,4.0,1471891836
68778,122926,3.5,1524380520
136749,79132,5.0,1530996973
75442,79132,5.0,1378500871
66981,79318,4.0,1339589801
79161,109487,5.0,1486088818
111008,122918,4.0,1557346320
101067,109487,4.5,1488552922
19047,122920,4.0,1546221382
84570,122892,4.0,1451979728
59941,109487,3.0,1442288742
65712,79132,5.0,1502237316
75309,79545,5.0,1558738167
101673,122924,0.5,1497078244
86719,122898,4.0,1520947155
11603,109487,4.5,1486912875
112708,122904,4.0,1479044071
140026,122926,3.0,1507384465
62208,122892,5.0,1524446259
87823,122910,4.5,1573273880
112783,122900,3.5,1456805850
25289,109374,4.0,1517708722
125848,79357,5.0,1388349784
146259,122886,0.5,1465996795
144212,109487,5.0,1446569913
10678,79132,4.0,1506936935
11967,122904,3.5,1518573121
52476,122886,5.0,1510387953
52320,122920,2.5,1473087076
125785,79132,4.0,1489026704
150836,79132,5.0,1538429760
139564,79132,4.0,1439479756
50101,122886,4.0,1457222576
53327,122904,4.5,1484448192
149183,80100,4.5,1283266604
102333,122886,4.0,1491346917
103756,122912,4.0,1526504977
79168,122896,4.0,1540756736
34039,122916,3.5,1571794783
126373,109487,5.0,1453835220
75470,80219,2.0,1445426166
48741,109487,5.0,1479218685
2775,79720,2.5,1317002320
131591,79132,3.5,1465875068
83591,122918,5.0,1505792290
144478,122918,4.0,1530148184
62502,109374,4.0,1559428746
107575,122904,4.0,1486566699
82525,79357,5.0,1459392138
38256,109487,5.0,1417526646
70418,109487,5.0,1421316396
136188,80219,4.0,1489501263
96111,122918,4.5,1528181472
5829,79132,4.0,1461403714
134681,79507,2.0,1564410599
83446,122920,5.0,1554305484
22273,79132,4.0,1445520985
115940,122922,3.0,1541364540
142775,122918,1.5,1529931100
126929,122900,3.5,1518159934
158600,122914,3.5,1433942103
86364,122892,1.0,1446981013
53527,79132,5.0,1524361012
114729,122910,4.0,1558480984
32319,79293,2.0,1496436933
55191,109487,5.0,1483476662
38958,79132,3.5,1522388610
99611,79185,3.0,1451805830
65831,79553,5.0,1469424568
34164,79357,3.5,1461851686
113094,122900,5.0,1449972591
7937,122896,4.0,1496250888
159217,79132,5.0,1280195774
95420,109374,5.0,1555362056
109674,122914,5.0,1558788902
107662,122916,4.0,1537718571
81159,122916,3.5,1510935147
111350,122922,4.5,1498080940
160243,80166,3.0,1562897145
134610,122892,3.0,1496772509
154484,122906,3.5,1533505356
3804,79702,4.0,1314561392
9854,79132,3.0,1440855040
26279,122922,3.5,1528734109
117469,122886,5.0,1446632867
57496,79702,4.0,1542498868
55005,122916,3.0,1520721842
113704,79132,3.5,1290284614
73384,109374,5.0,1461725218
141927,122926,4.0,1534198633
128056,79879,4.5,1323009617
139360,122900,4.0,1498270138
94708,109487,4.5,1446585097
127112,122904,5.0,1455816160
66074,79132,5.0,1450489254
73208,109374,4.5,1446723698
156419,79702,4.5,1313319782
127355,122886,3.5,1457201800
131262,79132,4.0,1505676413
77813,79592,4.5,1310358756
91988,109487,2.5,1465241967
138375,79132,3.5,1488200125
122090,122906,5.0,1535495040
40636,79796,2.0,1555347879
101249,109374,4.5,1568808682
74175,79592,5.0,1550859551
47331,79132,4.0,1484607608
139190,122922,4.0,1551049669
87895,79132,4.0,1543379671
105476,79132,5.0,1535471127
46257,79132,5.0,1555960265
141422,122904,4.0,1458603621
51829,109374,5.0,1475092945
28628,79132,4.5,1514773496
20710,122920,5.0,1494338656
76163,79132,3.0,1282323319
144158,79132,5.0,1432215187
89976,79134,3.5,1507437774
71839,109372,4.0,1511038915
31884,122886,4.5,1463490962
148671,79695,3.5,1367119812
90185,122892,1.0,1543517267
121772,109487,4.0,1535051402
66865,109483,2.0,1399298661
51019,122892,4.0,1456610391
150451,122900,4.0,1517681949
130333,79357,3.5,1526471451
18580,122926,5.0,1532287767
21415,79134,0.5,1488332687
79880,122886,3.0,1482903991
135837,122920,4.0,1532139929
57548,122892,0.5,1452512233
149183,79709,3.0,1281852759
49586,79132,5.0,1443856378
154588,122896,3.0,1521297188
160874,122904,4.0,1539291934
7538,122886,3.0,1514390960
12591,80241,3.5,1371387625
37906,79139,3.0,1281969292
91614,123121,3.5,1515240193
6353,80126,3.0,1302365836
114657,79132,4.0,1449033686
133783,79132,4.5,1373484079
13797,122886,4.0,1497917250
81694,122900,4.0,1449583576
46795,79702,5.0,1383757249
95071,122918,5.0,1540062798
128243,79132,5.0,1494792554
45100,122914,5.0,1569957588
113115,79139,0.5,1490609127
25585,79132,3.5,1468204847
138310,122904,4.0,1503888700
73819,109374,1.0,1487283154
61782,79132,5.0,1436059222
44477,122886,4.0,1488332815
160832,109487,4.0,1451551273
70176,122904,4.0,1483468433
38471,122920,2.0,1538516919
72506,79132,5.0,1530850538
72239,122892,4.5,1518493813
145586,79132,4.0,1338888068
55564,79132,4.0,1454452024
103097,122916,3.0,1550699593
58893,122918,2.0,1511721282
84880,79702,3.5,1477389941
147793,122892,2.5,1472478393
143215,122886,5.0,1472511048
149626,79293,2.5,1571929250
4019,109189,3.0,1547325120
85486,122886,5.0,1511451693
109259,109374,5.0,1493583455
120790,79293,5.0,1345176105
49931,109374,5.0,1459615685
54689,109187,4.5,1473738711
150436,79132,4.0,1462582550
110793,79132,5.0,1468254517
77325,79132,4.0,1520878121
123205,79132,5.0,1489464979
132967,79132,4.0,1418146012
87249,122920,4.0,1483710502
52888,122918,4.0,1527736286
94283,79139,5.0,1477139526
147539,122900,3.5,1460229524
20658,122904,4.0,1550761063
111936,109374,5.0,1549111748
55685,122920,5.0,1507331374
162296,109374,3.5,1443130824
84343,79132,5.0,1457146962
139696,122886,4.0,1467738364
100134,122916,5.0,1427287610
87595,122886,4.0,1459653328
51439,122920,5.0,1535915289
24847,79132,5.0,1566003570
39536,109374,4.0,1546847884
20068,80222,4.5,1512169381
8042,122918,1.0,1530648677
33570,122892,4.0,1441834187
11258,79132,3.0,1463307081
106461,122886,4.0,1552085031
144105,79293,4.0,1558204476
82339,80222,1.5,1493500180
43698,122918,5.0,1546159788
152134,122918,3.5,1560004759
136224,79132,4.5,1418327804
134814,79357,4.0,1432230323
162516,122912,4.0,1546230789
34511,80222,3.5,1529525720
69995,122904,0.5,1492876391
131987,109457,4.0,1514466982
4950,122898,3.0,1533056304
142496,79357,3.0,1464644519
21534,79796,3.0,1498969394
104517,109487,3.5,1475503776
69091,122920,4.5,1478572879
1883,79134,3.0,1449015328
91034,79720,4.5,1468419287
3455,79132,5.0,1455750817
12832,122886,5.0,1475698644
133108,122926,4.5,1512437873
141167,122904,5.0,1458947600
70311,122922,3.5,1555038915
124923,109487,5.0,1543222984
75536,109374,5.0,1470921707
88543,122922,5.0,1548385331
155378,122896,3.5,1563738075
128157,79242,4.5,1292507652
151466,79695,2.0,1498938988
108198,122892,4.0,1571555953
40925,109487,5.0,1537008843
96365,109374,3.0,1463783231
37438,109487,2.5,1428135250
86494,122886,3.0,1468671595
42132,122904,4.0,1497128853
90330,109374,5.0,1451032300
55358,122920,4.0,1489877210
133429,122892,3.0,1565557025
68367,122886,5.0,1525215408
138847,109181,4.0,1420190051
162286,79695,3.0,1530629797
45038,79132,5.0,1446645557
149756,109487,5.0,1480050854
32699,79132,3.0,1466774684
105898,79357,4.0,1299021448
49931,122890,2.0,1561001754
149083,79132,4.5,1446706252
62383,79132,4.5,1286638655
108537,122906,5.0,1523142720
19840,122920,2.0,1550449354
110088,80241,3.0,1425578253
36018,79720,3.5,1295315631
114527,122926,3.5,1524352488
156524,109374,3.5,1512047198
119347,122892,5.0,1485386849
126694,109487,5.0,1459786403
3150,79663,2.5,1301321871
3272,122906,3.0,1552242301
39896,79185,2.5,1279942382
142793,79293,4.0,1486708491
96257,109487,5.0,1513732858
157407,122892,4.5,1466516867
57549,79132,5.0,1439798057
80412,109487,5.0,1458746856
25172,122886,4.0,1460064988
10585,122900,1.0,1570125114
109671,122912,4.0,1536128172
67291,109374,3.5,1447788802
13300,122906,4.5,1566622409
50261,122918,5.0,1551748682
67977,79132,5.0,1378423464
157047,79132,4.0,1508693060
131472,79139,4.0,1494667299
12564,79132,2.0,1420401637
125711,80219,2.5,1490164057
3225,122918,2.0,1515881149
136570,79695,2.0,1427495355
36788,79132,4.0,1540168785
124243,79132,5.0,1294750070
63539,122922,3.5,1554209063
19533,79132,4.0,1286664793
46597,80219,4.0,1505943198
3187,79132,4.0,1474661402
125169,122904,0.5,1467183501
112393,79132,5.0,1550167397
68317,79132,4.5,1528012203
119814,122904,5.0,1522257275
122806,122900,2.0,1497551229
140077,109374,3.0,1453580500
157095,79463,3.5,1420875240
40266,122920,4.5,1486333291
10458,122920,4.5,1486232440
52813,79695,3.5,1287413220
71617,122904,5.0,1560568303
102578,122922,3.5,1533926833
46386,79132,5.0,1445873939
71624,79132,4.5,1493645461
6249,122926,4.0,1526062226
38752,122906,3.5,1525459761
143173,122886,3.0,1451713571
